Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2021-01-07,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-07,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-07,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-07,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-07,Pull Up,Back,0.0,8,,,,""
2021-01-07,Pull Up,Back,0.0,8,,,,""
2021-01-07,Pull Up,Back,0.0,8,,,,""
2021-01-07,Pull Up,Back,0.0,8,,,,""
2021-01-07,Pull Up,Back,0.0,8,,,,""
2021-01-07,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-07,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-07,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-07,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-07,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-07,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-07,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-09,Seated Dumbbell Press,Shoulders,15.0,15,,,,""
2021-01-09,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2021-01-09,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2021-01-09,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2021-01-09,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2021-01-09,Pull Up,Back,0.0,8,,,,""
2021-01-09,Pull Up,Back,0.0,8,,,,""
2021-01-09,Pull Up,Back,0.0,8,,,,""
2021-01-09,Pull Up,Back,0.0,8,,,,""
2021-01-09,Pull Up,Back,0.0,8,,,,""
2021-01-09,Rope Push Down,Triceps,15.0,10,,,,""
2021-01-09,Rope Push Down,Triceps,15.0,12,,,,""
2021-01-09,Rope Push Down,Triceps,15.0,12,,,,""
2021-01-09,Rope Push Down,Triceps,15.0,12,,,,""
2021-01-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-09,High Cable Curl,Biceps,15.0,15,,,,""
2021-01-09,High Cable Curl,Biceps,17.5,14,,,,""
2021-01-09,High Cable Curl,Biceps,17.5,15,,,,""
2021-01-09,High Cable Curl,Biceps,17.5,15,,,,""
2021-01-09,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2021-01-09,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2021-01-09,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-09,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-09,Dumbell Skullcrusher,Triceps,10.0,9,,,,""
2021-01-09,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-09,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-09,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-09,Cable Overhead Triceps Extension,Triceps,10.0,12,,,,""
2021-01-09,Cable Overhead Triceps Extension,Triceps,10.0,15,,,,""
2021-01-09,Cable Overhead Triceps Extension,Triceps,10.0,15,,,,""
2021-01-09,Cable Overhead Triceps Extension,Triceps,10.0,15,,,,""
2021-01-09,Spider Curl,Biceps,10.0,10,,,,""
2021-01-09,Spider Curl,Biceps,10.0,12,,,,""
2021-01-09,Spider Curl,Biceps,10.0,12,,,,""
2021-01-09,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-09,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-09,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-10,Pull Up,Back,0.0,8,,,,""
2021-01-10,Pull Up,Back,0.0,8,,,,""
2021-01-10,Pull Up,Back,0.0,8,,,,""
2021-01-10,Pull Up,Back,0.0,8,,,,""
2021-01-10,Pull Up,Back,0.0,8,,,,""
2021-01-10,Paused Flat DB Press,Chest,20.0,10,,,,""
2021-01-10,Paused Flat DB Press,Chest,20.0,12,,,,""
2021-01-10,Paused Flat DB Press,Chest,20.0,12,,,,""
2021-01-10,Paused Flat DB Press,Chest,20.0,12,,,,""
2021-01-10,Paused Flat DB Press,Chest,20.0,12,,,,""
2021-01-10,High Cable Fly,Chest,15.0,15,,,,""
2021-01-10,High Cable Fly,Chest,15.0,15,,,,""
2021-01-10,High Cable Fly,Chest,15.0,15,,,,""
2021-01-10,High Cable Fly,Chest,15.0,15,,,,""
2021-01-10,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-10,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-10,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-10,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-11,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-11,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-11,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-11,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-11,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Pull Up,Back,0.0,8,,,,""
2021-01-11,Rope Push Down,Triceps,15.0,15,,,,""
2021-01-11,Rope Push Down,Triceps,15.0,15,,,,""
2021-01-11,Rope Push Down,Triceps,15.0,15,,,,""
2021-01-11,Rope Push Down,Triceps,15.0,15,,,,""
2021-01-11,Dumbbell Row,Back,20.0,15,,,,""
2021-01-11,Dumbbell Row,Back,25.0,12,,,,""
2021-01-11,Dumbbell Row,Back,25.0,12,,,,""
2021-01-11,Dumbbell Row,Back,25.0,12,,,,""
2021-01-11,Triceps Kickback,Triceps,10.0,10,,,,""
2021-01-11,Triceps Kickback,Triceps,10.0,10,,,,""
2021-01-11,Triceps Kickback,Triceps,10.0,10,,,,""
2021-01-13,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2021-01-13,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2021-01-13,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2021-01-13,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2021-01-13,Pull Up,Back,0.0,8,,,,""
2021-01-13,Pull Up,Back,0.0,8,,,,""
2021-01-13,Pull Up,Back,0.0,8,,,,""
2021-01-13,Pull Up,Back,0.0,8,,,,""
2021-01-13,Pull Up,Back,0.0,8,,,,""
2021-01-13,Dumbbell Row,Back,20.0,15,,,,""
2021-01-13,Dumbbell Row,Back,25.0,15,,,,""
2021-01-13,Dumbbell Row,Back,25.0,15,,,,""
2021-01-13,Dumbbell Row,Back,25.0,15,,,,""
2021-01-13,High Cable Fly,Chest,15.0,15,,,,""
2021-01-13,High Cable Fly,Chest,15.0,18,,,,""
2021-01-13,High Cable Fly,Chest,15.0,17,,,,""
2021-01-13,High Cable Fly,Chest,15.0,17,,,,""
2021-01-13,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2021-01-14,Pull Up,Back,0.0,8,,,,""
2021-01-14,Pull Up,Back,0.0,8,,,,""
2021-01-14,Pull Up,Back,0.0,8,,,,""
2021-01-14,Pull Up,Back,0.0,8,,,,""
2021-01-14,Pull Up,Back,0.0,8,,,,""
2021-01-14,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2021-01-14,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2021-01-14,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2021-01-14,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2021-01-14,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2021-01-14,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2021-01-14,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-14,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-14,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-14,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-14,Front Dumbbell Raise,Shoulders,5.0,15,,,,""
2021-01-15,Pull Up,Back,0.0,8,,,,""
2021-01-15,Pull Up,Back,0.0,8,,,,""
2021-01-15,Pull Up,Back,0.0,8,,,,""
2021-01-15,Pull Up,Back,0.0,8,,,,""
2021-01-15,Pull Up,Back,0.0,8,,,,""
2021-01-15,Rope Push Down,Triceps,16.25,12,,,,""
2021-01-15,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-15,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-15,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-15,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-15,Dumbell Skullcrusher,Triceps,10.0,9,,,,""
2021-01-15,Dumbell Skullcrusher,Triceps,10.0,10,,,,""
2021-01-15,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-15,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-15,Rope Push Down,Triceps,16.25,12,,,,""
2021-01-15,Rope Push Down,Triceps,16.25,15,,,,""
2021-01-15,Rope Push Down,Triceps,16.25,15,,,,""
2021-01-15,Rope Push Down,Triceps,16.25,15,,,,""
2021-01-15,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-15,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-15,High Cable Curl,Biceps,18.75,13,,,,""
2021-01-15,High Cable Curl,Biceps,18.75,15,,,,""
2021-01-15,High Cable Curl,Biceps,18.75,13,,,,""
2021-01-15,High Cable Curl,Biceps,18.75,13,,,,""
2021-01-15,High Cable Curl,Biceps,18.75,13,,,,""
2021-01-17,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-17,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-17,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-17,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-17,Pull Up,Back,0.0,8,,,,""
2021-01-17,Pull Up,Back,0.0,8,,,,""
2021-01-17,Pull Up,Back,0.0,8,,,,""
2021-01-17,Pull Up,Back,0.0,8,,,,""
2021-01-17,Pull Up,Back,0.0,8,,,,""
2021-01-17,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-17,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-17,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-17,Lying Neck Curl,Neck,7.5,15,,,,""
2021-01-17,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-17,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-17,Lying Neck Extension,Neck,10.0,25,,,,""
2021-01-17,DB Bulgarian Split Squats,Legs,10.0,12,,,,""
2021-01-18,Pull Up,Back,0.0,8,,,,""
2021-01-18,Pull Up,Back,0.0,8,,,,""
2021-01-18,Pull Up,Back,0.0,8,,,,""
2021-01-18,Pull Up,Back,0.0,8,,,,""
2021-01-18,Pull Up,Back,0.0,8,,,,""
2021-01-18,Paused Flat DB Press,Chest,20.0,12,,,,""
2021-01-18,Paused Flat DB Press,Chest,22.5,8,,,,""
2021-01-18,Paused Flat DB Press,Chest,22.5,8,,,,""
2021-01-18,Paused Flat DB Press,Chest,22.5,8,,,,""
2021-01-18,High Cable Fly,Chest,16.25,15,,,,""
2021-01-18,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-18,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-18,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-18,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-18,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-18,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-18,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-18,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-18,Push Ups,Bodyweight,0.0,10,,,,""
2021-01-18,Push Ups,Bodyweight,0.0,10,,,,""
2021-01-18,Push Ups,Bodyweight,0.0,10,,,,""
2021-01-18,Push Ups,Bodyweight,0.0,10,,,,""
2021-01-18,High Cable Fly,Chest,16.25,15,,,,""
2021-01-18,High Cable Fly,Chest,16.25,15,,,,""
2021-01-18,High Cable Fly,Chest,16.25,15,,,,""
2021-01-19,Pull Up,Back,0.0,8,,,,""
2021-01-19,Pull Up,Back,0.0,8,,,,""
2021-01-19,Pull Up,Back,0.0,8,,,,""
2021-01-19,Pull Up,Back,0.0,8,,,,""
2021-01-19,Pull Up,Back,0.0,8,,,,""
2021-01-19,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-19,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-19,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-19,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-19,Lying Triceps Extension,Triceps,10.0,12,,,,""
2021-01-19,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-19,Dumbbell Row,Back,27.5,15,,,,""
2021-01-19,Dumbbell Row,Back,27.5,15,,,,""
2021-01-19,Dumbbell Row,Back,27.5,15,,,,""
2021-01-19,Dumbbell Row,Back,27.5,15,,,,""
2021-01-19,Rope Push Down,Triceps,17.5,15,,,,""
2021-01-19,Rope Push Down,Triceps,17.5,13,,,,""
2021-01-19,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-21,Pull Up,Back,0.0,8,,,,""
2021-01-21,Pull Up,Back,0.0,8,,,,""
2021-01-21,Pull Up,Back,0.0,8,,,,""
2021-01-21,Pull Up,Back,0.0,8,,,,""
2021-01-21,Pull Up,Back,0.0,8,,,,""
2021-01-21,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-21,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-21,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-21,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-21,Dumbell Romanian Deadlift,Legs,25.0,12,,,,""
2021-01-21,Dumbell Romanian Deadlift,Legs,25.0,12,,,,""
2021-01-21,Dumbell Romanian Deadlift,Legs,25.0,12,,,,""
2021-01-21,Dumbell Romanian Deadlift,Legs,25.0,12,,,,""
2021-01-22,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2021-01-22,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-01-22,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-01-22,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-01-22,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-01-22,Pull Up,Back,0.0,8,,,,""
2021-01-22,Pull Up,Back,0.0,8,,,,""
2021-01-22,Pull Up,Back,0.0,9,,,,""
2021-01-22,Pull Up,Back,0.0,9,,,,""
2021-01-22,Pull Up,Back,0.0,9,,,,""
2021-01-22,Dumbbell Row,Back,27.5,15,,,,""
2021-01-22,Dumbbell Row,Back,27.5,15,,,,""
2021-01-22,Dumbbell Row,Back,27.5,15,,,,""
2021-01-22,Dumbbell Row,Back,27.5,15,,,,""
2021-01-22,High Cable Fly,Chest,17.5,13,,,,""
2021-01-22,Pull Up,Back,0.0,9,,,,""
2021-01-22,High Cable Fly,Chest,17.5,15,,,,""
2021-01-22,High Cable Fly,Chest,17.5,13,,,,""
2021-01-22,High Cable Fly,Chest,17.5,13,,,,""
2021-01-23,Pull Up,Back,0.0,8,,,,""
2021-01-23,Pull Up,Back,0.0,8,,,,""
2021-01-23,Pull Up,Back,0.0,8,,,,""
2021-01-23,Pull Up,Back,0.0,8,,,,""
2021-01-23,Pull Up,Back,0.0,8,,,,""
2021-01-23,Dumbell Skullcrusher,Triceps,10.0,10,,,,""
2021-01-23,Dumbell Skullcrusher,Triceps,10.0,10,,,,""
2021-01-23,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-23,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-23,Dumbell Skullcrusher,Triceps,10.0,12,,,,""
2021-01-23,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-23,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-23,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-23,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-23,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Spider Curl,Biceps,10.0,10,,,,""
2021-01-23,Spider Curl,Biceps,10.0,12,,,,""
2021-01-23,Spider Curl,Biceps,10.0,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-23,Rope Push Down,Triceps,17.5,12,,,,""
2021-01-24,Pull Up,Back,0.0,8,,,,""
2021-01-24,Pull Up,Back,0.0,8,,,,""
2021-01-24,Pull Up,Back,0.0,8,,,,""
2021-01-24,Pull Up,Back,0.0,8,,,,""
2021-01-24,Pull Up,Back,0.0,8,,,,""
2021-01-24,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-24,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2021-01-24,Seated Dumbbell Press,Shoulders,20.0,12,,,,""
2021-01-24,Seated Dumbbell Press,Shoulders,20.0,12,,,,""
2021-01-24,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-24,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-24,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-24,Lateral Dumbbell Raise,Shoulders,10.0,12,,,,""
2021-01-24,Cable Face Pull,Shoulders,20.0,15,,,,""
2021-01-24,Seated Dumbbell Press,Shoulders,20.0,12,,,,""
2021-01-24,Cable Face Pull,Shoulders,20.0,15,,,,""
2021-01-24,Cable Face Pull,Shoulders,20.0,15,,,,""
2021-01-24,Cable Face Pull,Shoulders,20.0,15,,,,""
2021-01-26,Pull Up,Back,0.0,8,,,,""
2021-01-26,Pull Up,Back,0.0,8,,,,""
2021-01-26,Pull Up,Back,0.0,8,,,,""
2021-01-26,Pull Up,Back,0.0,8,,,,""
2021-01-26,Pull Up,Back,0.0,8,,,,""
2021-01-26,Paused Flat DB Press,Chest,22.5,10,,,,""
2021-01-26,Paused Flat DB Press,Chest,22.5,10,,,,""
2021-01-26,Paused Flat DB Press,Chest,22.5,10,,,,""
2021-01-26,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-26,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-26,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-26,Alternating DB Curl,Biceps,15.0,9,,,,""
2021-01-26,High Cable Fly,Chest,20.0,10,,,,""
2021-01-26,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-26,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-26,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-26,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,,""
2021-01-26,Paused Flat DB Press,Chest,22.5,10,,,,""
2021-01-26,High Cable Fly,Chest,20.0,10,,,,""
2021-01-26,High Cable Fly,Chest,20.0,10,,,,""
2021-01-26,High Cable Fly,Chest,20.0,10,,,,""
2021-01-27,Pull Up,Back,0.0,8,,,,""
2021-01-27,Pull Up,Back,0.0,8,,,,""
2021-01-27,Pull Up,Back,0.0,8,,,,""
2021-01-27,Pull Up,Back,0.0,8,,,,""
2021-01-27,Pull Up,Back,0.0,8,,,,""
